epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches
1,1.106028,0.008115,0.072181,0.00099902,63.16,0
2,0.976099,0.132134,0.290355,0.0009961,62.26,0
3,0.956086,0.166667,0.195882,0.00099123,62.32,0
4,0.948144,0.303133,0.341028,0.00098445,62.82,0
5,0.944126,0.295224,0.321128,0.00097577,62.41,0
6,0.942231,0.241918,0.250394,0.00096524,61.87,0
7,0.939885,0.296525,0.306591,0.00095289,63.01,0
8,0.938511,0.41258,0.427239,0.00093877,62.76,0
9,0.93712,0.24148,0.249174,0.00092294,62.62,0
10,0.935531,0.373363,0.381061,0.00090546,62.35,0
11,0.934667,0.38689,0.394825,0.0008864,62.41,0
12,0.934322,0.397521,0.403265,0.00086584,62.08,0
13,0.933066,0.371539,0.37503,0.00084385,61.59,0
14,0.932322,0.421281,0.426222,0.00082052,62.21,0
15,0.343098,0.0,0.0,0.00079595,62.59,0
16,0.133595,0.0,0.0,0.00077023,61.52,0
17,0.126667,0.0,0.0,0.00074347,62.53,0
18,0.123146,0.0,0.0,0.00071576,62.2,0
19,0.121141,0.0,0.0,0.00068722,61.99,0
20,0.11946,0.0,0.0,0.00065796,62.09,0
21,0.117752,0.0,0.0,0.0006281,62.2,0
22,0.117826,0.0,0.0,0.00059775,62.56,0
23,0.117478,0.0,0.0,0.00056704,62.05,0
24,0.115823,0.0,0.0,0.00053608,62.23,0
