epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
1,1.201162,0.000853,0.0,0.00099902,392.83,0,898
2,1.002217,0.019308,0.0,0.0009961,380.11,0,1796
3,0.986522,0.026293,0.0,0.00099123,381.91,0,2694
4,0.979806,0.051743,0.0,0.00098445,383.85,0,3592
5,0.973808,0.085584,0.0,0.00097577,381.26,0,4490
6,0.967123,0.146983,0.306211,0.00096524,382.07,0,5388
7,0.960969,0.099412,0.131592,0.00095289,379.14,0,6286
8,0.953389,0.228586,0.290252,0.00093877,379.34,0,7184
9,0.949832,0.266363,0.30595,0.00092294,377.39,0,8082
10,0.945931,0.390238,0.437714,0.00090546,387.37,0,8980
11,0.943083,0.248444,0.27,0.0008864,397.24,0,9878
12,0.939858,0.322621,0.340889,0.00086584,386.32,0,10776
13,0.938499,0.336895,0.351307,0.00084385,386.15,0,11674
14,0.93722,0.296507,0.312226,0.00082052,384.22,0,12572
15,0.934949,0.298138,0.308372,0.00079595,391.67,0,13470
16,0.934202,0.305589,0.314088,0.00077023,390.52,0,14368
17,0.933156,0.411993,0.422328,0.00074347,388.15,0,15266
18,0.932699,0.304824,0.314043,0.00071576,391.03,0,16164
19,0.931375,0.420435,0.429444,0.00068722,398.62,0,17062
20,0.930512,0.373216,0.381166,0.00065796,388.87,0,17960
21,0.93013,0.418203,0.427083,0.0006281,396.72,0,18858
22,0.9295,0.402333,0.409067,0.00059775,390.32,0,19756
23,0.928122,0.316167,0.322385,0.00056704,383.31,0,20654
24,0.927885,0.44052,0.447763,0.00053608,388.44,0,21552
25,0.927722,0.344621,0.353031,0.000505,389.93,0,22450
26,0.927432,0.37644,0.382708,0.00047392,379.41,0,23348
27,0.926799,0.474368,0.481629,0.00044296,373.95,0,24246
28,0.926479,0.484765,0.491323,0.00041225,390.19,0,25144
29,0.926183,0.492039,0.499536,0.0003819,428.94,0,26042
30,0.925124,0.448894,0.454085,0.00035204,399.99,0,26940
31,0.925105,0.470861,0.477368,0.00032278,416.87,0,27838
32,0.924342,0.512703,0.519653,0.00029424,420.07,0,28736
33,0.924426,0.452102,0.458211,0.00026653,424.55,0,29634
34,0.923966,0.474457,0.480002,0.00023977,423.91,0,30532
35,0.923526,0.443715,0.449227,0.00021405,428.34,0,31430
36,0.923758,0.4626,0.467901,0.00018948,409.58,0,32328
37,0.922932,0.47689,0.48285,0.00016615,417.71,0,33226
38,0.922742,0.472011,0.477434,0.00014416,411.02,0,34124
39,0.922802,0.477293,0.48325,0.0001236,391.26,0,35022
40,0.922595,0.447467,0.452767,0.00010454,388.85,0,35920
41,0.92211,0.47458,0.480278,8.706e-05,388.85,0,36818
42,0.922365,0.459144,0.463986,7.123e-05,390.12,0,37716
43,0.92202,0.480602,0.485794,5.711e-05,381.8,0,38614
44,0.921853,0.486279,0.490847,4.476e-05,377.06,0,39512
45,0.921691,0.485293,0.489639,3.423e-05,378.11,0,40410
46,0.921746,0.494913,0.499583,2.555e-05,382.04,0,41308
47,0.921544,0.491618,0.497073,1.877e-05,380.41,0,42206
48,0.921499,0.489527,0.49455,1.39e-05,379.58,0,43104
49,0.921579,0.492752,0.497881,1.098e-05,382.49,0,44002
50,0.921493,0.489347,0.494242,1e-05,381.13,0,44900
51,0.921318,0.49159,0.497157,1e-05,386.5,0,45798
52,0.921263,0.494165,0.499191,1e-05,384.54,0,46696
53,0.921757,0.492365,0.498131,1e-05,377.22,0,47594
54,0.921284,0.490298,0.495281,1e-05,376.26,0,48492
55,0.921598,0.491716,0.496874,1e-05,376.45,0,49390
