epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
1,1.481687,0.000538,0.0,0.00099923,46.45,0,798
2,1.105732,0.004017,0.0,0.00099692,46.1,0,1596
3,1.00149,0.027812,0.0,0.00099307,46.16,0,2394
4,0.991852,0.069894,0.0,0.00098771,46.33,0,3192
5,0.986754,0.088843,0.0,0.00098084,46.37,0,3990
6,0.982983,0.133309,0.0,0.00097248,46.41,0,4788
7,0.979986,0.137147,0.0,0.00096267,46.3,0,5586
8,0.977258,0.148822,0.0,0.00095143,46.54,0,6384
9,0.97239,0.242362,0.0,0.00093881,46.54,0,7182
10,0.967933,0.129402,0.181299,0.00092482,46.25,0,7980
11,0.964355,0.26245,0.33393,0.00090954,46.13,0,8778
12,0.960115,0.239573,0.292187,0.00089299,45.77,0,9576
13,0.957325,0.27504,0.323608,0.00087523,46.16,0,10374
14,0.955368,0.275046,0.306486,0.00085631,46.39,0,11172
15,0.953108,0.310267,0.337044,0.00083631,46.63,0,11970
16,0.951524,0.301886,0.322807,0.00081526,46.2,0,12768
17,0.950762,0.343953,0.364077,0.00079326,46.24,0,13566
18,0.948751,0.312865,0.32865,0.00077035,46.17,0,14364
19,0.948138,0.377021,0.393861,0.00074662,46.28,0,15162
20,0.948,0.327559,0.338284,0.00072213,46.07,0,15960
21,0.946648,0.327465,0.336253,0.00069697,46.27,0,16758
22,0.945853,0.342228,0.352521,0.00067121,46.15,0,17556
23,0.945044,0.405004,0.415738,0.00064493,47.25,0,18354
24,0.945568,0.280541,0.290708,0.00061821,46.86,0,19152
25,0.944448,0.293662,0.304826,0.00059115,46.78,0,19950
26,0.943872,0.31339,0.319653,0.00056381,46.67,0,20748
27,0.94348,0.393163,0.403926,0.00053629,47.71,0,21546
28,0.943348,0.4274,0.436865,0.00050867,46.53,0,22344
29,0.942415,0.378616,0.391663,0.00048104,46.64,0,23142
30,0.942495,0.352334,0.359304,0.00045349,47.2,0,23940
31,0.941718,0.39127,0.400909,0.00042609,47.13,0,24738
32,0.941174,0.373095,0.382376,0.00039895,47.43,0,25536
33,0.941203,0.426723,0.435521,0.00037213,47.62,0,26334
34,0.941288,0.413297,0.419587,0.00034573,46.81,0,27132
35,0.940718,0.2983,0.304979,0.00031982,46.54,0,27930
36,0.940439,0.407182,0.415833,0.00029449,47.4,0,28728
37,0.939821,0.392003,0.402002,0.00026982,46.67,0,29526
38,0.939911,0.43355,0.441356,0.00024588,46.55,0,30324
39,0.939177,0.378994,0.386182,0.00022274,46.74,0,31122
40,0.939023,0.372065,0.375469,0.00020049,46.46,0,31920
41,0.9392,0.417715,0.424959,0.00017919,47.14,0,32718
42,0.938556,0.423455,0.430983,0.0001589,46.66,0,33516
43,0.938668,0.411637,0.418913,0.00013969,46.57,0,34314
44,0.938302,0.412985,0.420645,0.00012162,46.2,0,35112
45,0.938176,0.389637,0.395612,0.00010474,46.14,0,35910
46,0.937993,0.393077,0.40032,8.911e-05,46.43,0,36708
47,0.938182,0.387847,0.39534,7.478e-05,46.57,0,37506
48,0.938052,0.389901,0.395675,6.179e-05,46.78,0,38304
49,0.93795,0.389124,0.396547,5.018e-05,46.51,0,39102
50,0.937716,0.388471,0.394924,3.998e-05,46.29,0,39900
51,0.937514,0.384846,0.390322,3.124e-05,46.35,0,40698
52,0.937552,0.370037,0.375228,2.397e-05,46.23,0,41496
53,0.937385,0.378363,0.383895,1.821e-05,46.4,0,42294
54,0.937305,0.378963,0.385854,1.396e-05,46.38,0,43092
55,0.937247,0.386937,0.393772,1.124e-05,46.54,0,43890
56,0.937593,0.391923,0.39837,1.005e-05,45.99,0,44688
57,0.937238,0.384506,0.391262,1e-05,46.44,0,45486
58,0.936927,0.387327,0.393613,1e-05,46.03,0,46284
59,0.93742,0.392442,0.399598,1e-05,46.14,0,47082
60,0.937272,0.392519,0.399252,1e-05,45.36,0,47880
61,0.937713,0.394298,0.401489,1e-05,46.11,0,48678
