epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
1,1.481675,0.000538,0.0,0.00099902,48.78,0,798
2,1.106526,0.004853,0.0,0.0009961,48.87,0,1596
3,0.999911,0.023805,0.0,0.00099123,48.01,0,2394
4,0.991208,0.060556,0.0,0.00098445,47.88,0,3192
5,0.986845,0.08316,0.0,0.00097577,47.68,0,3990
6,0.98376,0.131421,0.0,0.00096524,47.71,0,4788
7,0.980981,0.117851,0.0,0.00095289,47.88,0,5586
8,0.977317,0.158319,0.0,0.00093877,49.02,0,6384
9,0.97326,0.182765,0.0,0.00092294,48.15,0,7182
10,0.968092,0.173029,0.270218,0.00090546,49.03,0,7980
11,0.964665,0.197725,0.26373,0.0008864,48.29,0,8778
12,0.960379,0.240276,0.28682,0.00086584,47.88,0,9576
13,0.957667,0.261675,0.303806,0.00084385,47.32,0,10374
14,0.954337,0.276734,0.307566,0.00082052,47.04,0,11172
15,0.953183,0.250644,0.276248,0.00079595,46.94,0,11970
16,0.951452,0.324815,0.351008,0.00077023,46.59,0,12768
17,0.950396,0.290161,0.310994,0.00074347,47.45,0,13566
18,0.94963,0.328689,0.345701,0.00071576,47.32,0,14364
19,0.947479,0.380489,0.402636,0.00068722,47.68,0,15162
20,0.947164,0.386472,0.402941,0.00065796,48.77,0,15960
21,0.946895,0.369215,0.382525,0.0006281,48.65,0,16758
22,0.945812,0.367065,0.37771,0.00059775,49.32,0,17556
23,0.945079,0.336523,0.346014,0.00056704,48.25,0,18354
24,0.944412,0.306732,0.31505,0.00053608,48.13,0,19152
25,0.944647,0.367158,0.379138,0.000505,48.86,0,19950
26,0.943523,0.308739,0.31592,0.00047392,48.64,0,20748
27,0.94335,0.327933,0.334455,0.00044296,48.56,0,21546
28,0.942712,0.408486,0.418934,0.00041225,48.17,0,22344
29,0.942275,0.367542,0.376332,0.0003819,47.84,0,23142
30,0.942015,0.349607,0.357199,0.00035204,46.89,0,23940
31,0.941466,0.336993,0.343631,0.00032278,48.06,0,24738
32,0.940968,0.30057,0.307769,0.00029424,47.48,0,25536
33,0.940855,0.397009,0.404585,0.00026653,47.45,0,26334
34,0.940868,0.369382,0.375561,0.00023977,47.4,0,27132
35,0.940594,0.34511,0.352161,0.00021405,47.3,0,27930
36,0.940031,0.299455,0.305831,0.00018948,46.4,0,28728
37,0.939685,0.335355,0.342235,0.00016615,47.61,0,29526
38,0.93974,0.342605,0.348835,0.00014416,47.41,0,30324
39,0.939639,0.33577,0.341775,0.0001236,47.07,0,31122
40,0.93932,0.356393,0.362198,0.00010454,47.58,0,31920
41,0.938847,0.343859,0.350376,8.706e-05,47.03,0,32718
42,0.938573,0.351919,0.358224,7.123e-05,47.36,0,33516
43,0.938696,0.35816,0.364935,5.711e-05,47.34,0,34314
44,0.938576,0.358573,0.366072,4.476e-05,47.61,0,35112
45,0.938485,0.352569,0.35972,3.423e-05,47.99,0,35910
46,0.938146,0.343994,0.350258,2.555e-05,48.27,0,36708
47,0.938156,0.358961,0.364378,1.877e-05,47.99,0,37506
48,0.938461,0.352395,0.358649,1.39e-05,48.4,0,38304
