epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
1,0.517733,0.391801,0.40228,9.997e-05,9.09,0,134
2,0.517188,0.40455,0.415951,9.988e-05,8.54,0,268
3,0.515496,0.394218,0.404325,9.973e-05,8.49,0,402
4,0.515665,0.395314,0.405092,9.951e-05,8.55,0,536
5,0.517249,0.383162,0.392175,9.924e-05,8.73,0,670
6,0.515059,0.391881,0.40104,9.891e-05,8.67,0,804
7,0.515162,0.401161,0.410746,9.851e-05,8.54,0,938
8,0.513913,0.401254,0.41151,9.806e-05,8.77,0,1072
9,0.514099,0.393523,0.402987,9.755e-05,8.46,0,1206
10,0.513925,0.386876,0.396583,9.699e-05,8.64,0,1340
11,0.511342,0.404402,0.414073,9.636e-05,8.48,0,1474
12,0.511858,0.408881,0.418242,9.568e-05,8.51,0,1608
13,0.512137,0.399141,0.408289,9.494e-05,8.47,0,1742
14,0.512807,0.405556,0.415041,9.415e-05,8.52,0,1876
15,0.5129,0.397196,0.406183,9.33e-05,8.49,0,2010
16,0.510595,0.385748,0.394445,9.24e-05,8.67,0,2144
17,0.511864,0.401542,0.411112,9.146e-05,8.52,0,2278
18,0.509685,0.382468,0.391924,9.045e-05,8.51,0,2412
19,0.508789,0.386242,0.394936,8.941e-05,8.55,0,2546
20,0.51147,0.358623,0.366458,8.831e-05,8.38,0,2680
21,0.509798,0.391299,0.400993,8.716e-05,8.72,0,2814
22,0.511021,0.380695,0.389604,8.598e-05,8.59,0,2948
23,0.507822,0.371475,0.380328,8.474e-05,8.66,0,3082
24,0.510897,0.388061,0.397604,8.347e-05,8.54,0,3216
25,0.509966,0.374009,0.383007,8.215e-05,8.67,0,3350
26,0.510122,0.38475,0.39406,8.08e-05,8.61,0,3484
27,0.509063,0.370633,0.377922,7.941e-05,8.54,0,3618
28,0.508328,0.37659,0.384515,7.798e-05,8.49,0,3752
29,0.507323,0.383586,0.392295,7.652e-05,8.49,0,3886
30,0.510337,0.397597,0.407612,7.503e-05,8.6,0,4020
31,0.508923,0.406044,0.41495,7.35e-05,8.45,0,4154
32,0.508686,0.400991,0.410917,7.195e-05,8.54,0,4288
33,0.507375,0.400024,0.409989,7.037e-05,8.52,0,4422
34,0.506923,0.41198,0.420752,6.877e-05,8.67,0,4556
35,0.507733,0.398758,0.407805,6.715e-05,8.46,0,4690
36,0.507987,0.38781,0.396533,6.55e-05,8.65,0,4824
37,0.508842,0.401607,0.41076,6.384e-05,8.49,0,4958
38,0.508241,0.389978,0.39847,6.216e-05,8.64,0,5092
39,0.50545,0.393715,0.403171,6.046e-05,8.52,0,5226
40,0.505891,0.404543,0.414302,5.876e-05,8.51,0,5360
41,0.506412,0.382761,0.391859,5.704e-05,8.49,0,5494
42,0.506906,0.3733,0.381518,5.531e-05,8.44,0,5628
43,0.505081,0.376888,0.385068,5.358e-05,8.32,0,5762
44,0.506701,0.380574,0.388563,5.185e-05,8.54,0,5896
45,0.503795,0.38584,0.394067,5.011e-05,8.5,0,6030
46,0.508103,0.375088,0.384829,4.838e-05,8.54,0,6164
47,0.505367,0.381611,0.389312,4.664e-05,8.64,0,6298
48,0.50456,0.390424,0.398529,4.491e-05,8.61,0,6432
49,0.507703,0.379779,0.386713,4.319e-05,8.53,0,6566
50,0.505957,0.384625,0.392686,4.148e-05,8.74,0,6700
51,0.505133,0.382557,0.390586,3.978e-05,8.86,0,6834
52,0.50345,0.384387,0.391708,3.809e-05,8.78,0,6968
53,0.506855,0.374475,0.381936,3.642e-05,8.7,0,7102
54,0.503899,0.384693,0.3925,3.476e-05,8.5,0,7236
55,0.504533,0.382786,0.391055,3.312e-05,8.64,0,7370
56,0.50302,0.38152,0.389235,3.151e-05,8.7,0,7504
57,0.503377,0.367704,0.375423,2.992e-05,8.66,0,7638
58,0.506997,0.368603,0.375565,2.835e-05,8.62,0,7772
