epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
1,0.530195,0.349817,0.359254,0.0009997,8.64,0,134
2,0.528717,0.377106,0.386614,0.00099878,8.77,0,268
3,0.525316,0.398015,0.408708,0.00099726,8.37,0,402
4,0.527292,0.34707,0.355065,0.00099513,8.61,0,536
5,0.52686,0.397694,0.405551,0.0009924,8.51,0,670
6,0.52312,0.391978,0.399396,0.00098908,8.57,0,804
7,0.523312,0.321943,0.328329,0.00098515,8.68,0,938
8,0.521508,0.418488,0.427283,0.00098063,8.64,0,1072
9,0.523043,0.317229,0.324784,0.00097553,8.57,0,1206
10,0.524223,0.34921,0.356607,0.00096985,8.54,0,1340
11,0.51766,0.367004,0.373543,0.0009636,8.49,0,1474
12,0.517256,0.414075,0.422378,0.00095678,8.63,0,1608
13,0.518518,0.330887,0.338697,0.00094941,8.63,0,1742
14,0.517745,0.347361,0.355139,0.00094149,8.37,0,1876
15,0.51712,0.321969,0.327316,0.00093303,8.56,0,2010
16,0.513265,0.34579,0.353479,0.00092405,8.67,0,2144
17,0.514901,0.369473,0.378792,0.00091455,8.61,0,2278
18,0.510424,0.315842,0.32137,0.00090455,8.47,0,2412
19,0.512663,0.3928,0.401142,0.00089405,8.68,0,2546
20,0.512372,0.347565,0.354069,0.00088308,8.64,0,2680
21,0.508914,0.365034,0.374286,0.00087164,8.73,0,2814
22,0.512086,0.377536,0.383875,0.00085975,8.7,0,2948
23,0.508259,0.316647,0.323621,0.00084742,8.64,0,3082
24,0.510599,0.323136,0.330258,0.00083468,8.7,0,3216
25,0.508052,0.348542,0.354342,0.00082152,8.63,0,3350
26,0.5074,0.313127,0.317747,0.00080798,8.54,0,3484
27,0.50489,0.342534,0.347903,0.00079406,8.57,0,3618
28,0.505296,0.294332,0.298743,0.00077979,8.47,0,3752
29,0.503685,0.309381,0.31553,0.00076518,8.57,0,3886
30,0.504575,0.411159,0.418434,0.00075025,8.58,0,4020
31,0.50282,0.311144,0.316087,0.00073502,8.62,0,4154
32,0.502976,0.322517,0.32686,0.00071951,8.5,0,4288
33,0.503075,0.325717,0.329964,0.00070373,8.47,0,4422
34,0.498099,0.379572,0.384317,0.0006877,8.62,0,4556
35,0.497825,0.353095,0.358521,0.00067146,8.57,0,4690
36,0.500376,0.400201,0.408138,0.000655,8.64,0,4824
37,0.498072,0.347564,0.353958,0.00063836,8.56,0,4958
38,0.49827,0.297607,0.300839,0.00062156,8.65,0,5092
39,0.497616,0.340694,0.344513,0.00060462,8.59,0,5226
40,0.496113,0.330073,0.335086,0.00058755,8.61,0,5360
41,0.498384,0.287324,0.291432,0.00057038,8.65,0,5494
42,0.497629,0.323059,0.327566,0.00055313,8.55,0,5628
43,0.492754,0.322743,0.327319,0.00053582,8.35,0,5762
44,0.494228,0.303796,0.308163,0.00051848,8.71,0,5896
45,0.49399,0.335815,0.340542,0.00050111,8.42,0,6030
46,0.492886,0.340467,0.345539,0.00048375,8.62,0,6164
47,0.491807,0.337769,0.343137,0.00046642,8.52,0,6298
48,0.492126,0.320526,0.326828,0.00044914,8.33,0,6432
49,0.489832,0.310744,0.316057,0.00043192,8.5,0,6566
50,0.491277,0.298518,0.302128,0.00041479,8.51,0,6700
51,0.489711,0.293944,0.297069,0.00039778,8.43,0,6834
52,0.48824,0.357508,0.36359,0.00038089,8.52,0,6968
53,0.489644,0.318706,0.323641,0.00036416,8.54,0,7102
54,0.48785,0.317841,0.322238,0.00034761,8.51,0,7236
55,0.487815,0.337608,0.343181,0.00033124,8.57,0,7370
56,0.487242,0.356325,0.361551,0.00031509,8.43,0,7504
57,0.487133,0.319859,0.325326,0.00029918,8.56,0,7638
58,0.487024,0.323874,0.328344,0.00028351,8.41,0,7772
59,0.484542,0.334543,0.339235,0.00026812,8.43,0,7906
60,0.484831,0.30396,0.307625,0.00025302,8.56,0,8040
61,0.48542,0.326636,0.331289,0.00023824,8.64,0,8174
62,0.485333,0.324989,0.330378,0.00022378,8.62,0,8308
63,0.483291,0.325394,0.329698,0.00020966,8.64,0,8442
64,0.484243,0.322748,0.327949,0.00019591,8.56,0,8576
65,0.484855,0.328473,0.333833,0.00018254,8.51,0,8710
66,0.483295,0.337047,0.341648,0.00016957,8.44,0,8844
67,0.482664,0.347229,0.352568,0.000157,8.48,0,8978
68,0.482061,0.339143,0.343441,0.00014487,8.6,0,9112
69,0.483203,0.335326,0.338971,0.00013318,8.55,0,9246
70,0.482138,0.329778,0.333581,0.00012195,8.6,0,9380
71,0.48264,0.319884,0.32362,0.00011119,8.54,0,9514
72,0.48248,0.326072,0.329586,0.00010091,8.46,0,9648
73,0.481028,0.320188,0.324476,9.113e-05,8.47,0,9782
74,0.482576,0.331368,0.33558,8.186e-05,8.62,0,9916
75,0.48088,0.330814,0.33533,7.311e-05,8.58,0,10050
76,0.481499,0.341416,0.345451,6.49e-05,8.47,0,10184
77,0.48048,0.335623,0.339973,5.722e-05,8.53,0,10318
78,0.480694,0.332375,0.336881,5.01e-05,8.57,0,10452
79,0.479787,0.330631,0.335566,4.353e-05,8.44,0,10586
80,0.482101,0.329034,0.33412,3.753e-05,8.68,0,10720
81,0.477816,0.335353,0.34034,3.211e-05,8.48,0,10854
82,0.479919,0.343186,0.347523,2.727e-05,8.63,0,10988
83,0.478393,0.339906,0.344617,2.302e-05,8.63,0,11122
84,0.478735,0.344796,0.349524,1.936e-05,8.48,0,11256
85,0.479906,0.342604,0.347339,1.63e-05,8.68,0,11390
86,0.479815,0.341992,0.346917,1.384e-05,8.67,0,11524
87,0.479672,0.338703,0.343526,1.198e-05,8.45,0,11658
88,0.479933,0.337679,0.341831,1.073e-05,8.54,0,11792
89,0.479412,0.337067,0.341824,1.009e-05,8.66,0,11926
90,0.481217,0.338156,0.34229,1e-05,8.53,0,12060
