epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
41,0.930276,0.394025,0.404411,0.00069769,54.07,0,36818
42,0.929958,0.370284,0.380287,0.00068459,53.51,0,37716
43,0.929804,0.316157,0.32608,0.00067134,53.88,0,38614
44,0.929099,0.410752,0.418861,0.00065796,53.63,0,39512
45,0.929502,0.411794,0.420873,0.00064446,53.66,0,40410
46,0.929216,0.437799,0.445922,0.00063084,53.17,0,41308
47,0.929293,0.453729,0.461756,0.00061712,53.47,0,42206
48,0.928777,0.372857,0.380033,0.0006033,53.99,0,43104
49,0.928365,0.403406,0.410239,0.00058941,53.0,0,44002
50,0.928273,0.426221,0.433701,0.00057545,53.23,0,44900
51,0.92836,0.458241,0.467635,0.00056143,53.07,0,45798
52,0.928227,0.473806,0.48116,0.00054736,53.68,0,46696
53,0.928165,0.368299,0.377904,0.00053326,53.86,0,47594
54,0.927841,0.384071,0.391371,0.00051914,53.54,0,48492
55,0.927664,0.420215,0.429828,0.000505,53.63,0,49390
56,0.927423,0.422368,0.430183,0.00049086,53.57,0,50288
57,0.927225,0.353193,0.359906,0.00047674,53.76,0,51186
58,0.926992,0.389746,0.398067,0.00046264,53.8,0,52084
59,0.927015,0.415132,0.425974,0.00044857,53.5,0,52982
60,0.926704,0.372954,0.382121,0.00043455,53.66,0,53880
61,0.926526,0.433364,0.441626,0.00042059,53.13,0,54778
62,0.926843,0.402831,0.409287,0.0004067,53.46,0,55676
63,0.926157,0.4168,0.422829,0.00039288,53.58,0,56574
64,0.926165,0.400919,0.405701,0.00037916,53.21,0,57472
65,0.926092,0.354603,0.360654,0.00036554,53.12,0,58370
66,0.925767,0.405981,0.41409,0.00035204,53.22,0,59268
67,0.925724,0.40889,0.416296,0.00033866,52.78,0,60166
68,0.925548,0.362613,0.367478,0.00032541,52.74,0,61064
69,0.925645,0.387337,0.393979,0.00031231,52.95,0,61962
70,0.925139,0.394198,0.400433,0.00029937,53.56,0,62860
71,0.925116,0.396902,0.403439,0.0002866,53.97,0,63758
72,0.925359,0.388102,0.393902,0.000274,53.52,0,64656
73,0.924865,0.443493,0.45029,0.00026159,53.43,0,65554
74,0.924887,0.384291,0.389816,0.00024938,53.56,0,66452
75,0.924464,0.367383,0.371325,0.00023738,53.5,0,67350
76,0.924341,0.370814,0.375886,0.0002256,53.84,0,68248
77,0.924174,0.382834,0.388787,0.00021405,53.36,0,69146
78,0.924343,0.343604,0.350045,0.00020273,53.38,0,70044
79,0.924463,0.37191,0.378085,0.00019166,53.27,0,70942
80,0.924092,0.389667,0.395202,0.00018084,53.99,0,71840
81,0.923931,0.394562,0.401783,0.00017029,53.55,0,72738
82,0.924137,0.403824,0.41029,0.00016002,53.64,0,73636
83,0.924141,0.385026,0.390706,0.00015002,53.69,0,74534
84,0.923942,0.391782,0.396812,0.00014031,53.6,0,75432
85,0.923771,0.401074,0.406905,0.0001309,54.0,0,76330
86,0.923086,0.418735,0.42469,0.0001218,54.09,0,77228
87,0.923735,0.404169,0.409225,0.00011301,53.88,0,78126
88,0.92344,0.39789,0.40341,0.00010454,53.7,0,79024
89,0.923701,0.408907,0.415583,9.639e-05,53.38,0,79922
90,0.923445,0.398486,0.403685,8.858e-05,53.41,0,80820
91,0.923155,0.40696,0.413571,8.111e-05,53.44,0,81718
92,0.923352,0.404683,0.409028,7.398e-05,53.15,0,82616
93,0.923075,0.39255,0.397659,6.721e-05,53.2,0,83514
94,0.923284,0.394942,0.399697,6.079e-05,52.96,0,84412
95,0.923398,0.388956,0.393866,5.473e-05,53.06,0,85310
96,0.923176,0.388566,0.394568,4.904e-05,53.8,0,86208
97,0.923251,0.389563,0.395319,4.373e-05,53.78,0,87106
98,0.92338,0.393998,0.399465,3.879e-05,53.57,0,88004
99,0.922873,0.394669,0.399859,3.423e-05,53.56,0,88902
100,0.923069,0.394284,0.400725,3.005e-05,52.89,0,89800
101,0.922985,0.397109,0.402795,2.626e-05,53.21,0,90698
102,0.923017,0.405371,0.410355,2.286e-05,54.32,0,91596
103,0.923379,0.409492,0.415754,1.986e-05,53.66,0,92494
104,0.922846,0.407387,0.413877,1.725e-05,53.54,0,93392
105,0.92279,0.406008,0.41138,1.504e-05,53.01,0,94290
106,0.922927,0.399422,0.404926,1.323e-05,53.04,0,95188
107,0.922824,0.398333,0.403753,1.182e-05,53.07,0,96086
108,0.923158,0.39952,0.404573,1.081e-05,53.26,0,96984
109,0.922895,0.398201,0.403607,1.02e-05,52.91,0,97882
110,0.922603,0.403138,0.408393,1e-05,53.63,0,98780
