epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
1,1.491346,0.00094,0.002628,0.00099902,51.72,0,744
2,1.06127,0.001211,0.0,0.0009961,44.04,0,1488
3,1.001421,0.022335,0.0,0.00099123,44.27,0,2232
4,0.989801,0.049767,0.0,0.00098445,44.38,0,2976
5,0.98437,0.047582,0.0,0.00097577,45.16,0,3720
6,0.980631,0.081924,0.0,0.00096524,44.63,0,4464
7,0.97763,0.061453,0.0,0.00095289,45.16,0,5208
8,0.973899,0.100021,0.0,0.00093877,44.45,0,5952
9,0.969498,0.124181,0.0,0.00092294,44.42,0,6696
10,0.964532,0.110651,0.168993,0.00090546,44.8,0,7440
11,0.960169,0.163452,0.213216,0.0008864,44.6,0,8184
12,0.956344,0.22611,0.274277,0.00086584,43.57,0,8928
13,0.952569,0.177618,0.208043,0.00084385,44.83,0,9672
14,0.950278,0.244196,0.279757,0.00082052,44.01,0,10416
15,0.949358,0.255376,0.279713,0.00079595,44.6,0,11160
16,0.946646,0.205177,0.219492,0.00077023,43.37,0,11904
17,0.94558,0.269177,0.288782,0.00074347,43.49,0,12648
18,0.944347,0.267015,0.283086,0.00071576,43.3,0,13392
19,0.943218,0.30251,0.317951,0.00068722,43.6,0,14136
20,0.942255,0.353319,0.370875,0.00065796,43.93,0,14880
21,0.942074,0.293901,0.304939,0.0006281,43.77,0,15624
22,0.940431,0.324826,0.336322,0.00059775,44.02,0,16368
23,0.940634,0.341171,0.352944,0.00056704,43.73,0,17112
24,0.940092,0.306165,0.318376,0.00053608,43.38,0,17856
25,0.93954,0.259928,0.268886,0.000505,43.48,0,18600
26,0.938599,0.300236,0.31016,0.00047392,43.51,0,19344
27,0.937976,0.285678,0.297459,0.00044296,44.19,0,20088
28,0.937703,0.293391,0.300631,0.00041225,43.85,0,20832
29,0.93731,0.353453,0.363524,0.0003819,44.06,0,21576
30,0.937397,0.302491,0.309965,0.00035204,43.6,0,22320
31,0.936524,0.302731,0.307972,0.00032278,43.65,0,23064
32,0.936768,0.342855,0.350865,0.00029424,43.79,0,23808
33,0.935956,0.312384,0.319086,0.00026653,44.18,0,24552
34,0.935313,0.316398,0.323762,0.00023977,44.03,0,25296
35,0.935515,0.296863,0.303104,0.00021405,43.51,0,26040
36,0.935377,0.31298,0.319134,0.00018948,44.44,0,26784
37,0.934904,0.321704,0.327735,0.00016615,43.91,0,27528
38,0.934875,0.325264,0.330945,0.00014416,43.9,0,28272
39,0.934345,0.318185,0.322931,0.0001236,44.06,0,29016
40,0.93401,0.317926,0.323128,0.00010454,43.75,0,29760
41,0.933923,0.331473,0.337123,8.706e-05,44.56,0,30504
42,0.933922,0.31639,0.323489,7.123e-05,43.34,0,31248
43,0.933942,0.318008,0.323538,5.711e-05,44.35,0,31992
44,0.933401,0.318866,0.324116,4.476e-05,44.93,0,32736
45,0.933453,0.312089,0.317801,3.423e-05,44.53,0,33480
46,0.933354,0.316743,0.322355,2.555e-05,45.53,0,34224
47,0.93366,0.320316,0.325459,1.877e-05,44.31,0,34968
48,0.933168,0.314351,0.319488,1.39e-05,44.36,0,35712
49,0.93343,0.313361,0.318468,1.098e-05,45.45,0,36456
