epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
1,1.490158,0.000465,0.005043,0.00099902,45.92,0,749
2,1.066592,0.003911,0.0,0.0009961,45.1,0,1498
3,0.99694,0.022584,0.0,0.00099123,45.22,0,2247
4,0.986285,0.041885,0.0,0.00098445,44.68,0,2996
5,0.981264,0.093293,0.0,0.00097577,44.63,0,3745
6,0.977731,0.09258,0.0,0.00096524,45.57,0,4494
7,0.974594,0.105982,0.0,0.00095289,44.85,0,5243
8,0.970035,0.086901,0.0,0.00093877,45.25,0,5992
9,0.964309,0.179349,0.132533,0.00092294,44.49,0,6741
10,0.959757,0.250463,0.349841,0.00090546,43.59,0,7490
11,0.955154,0.224457,0.292536,0.0008864,44.1,0,8239
12,0.95072,0.339168,0.401511,0.00086584,43.62,0,8988
13,0.947654,0.164763,0.187749,0.00084385,44.08,0,9737
14,0.945047,0.369777,0.424552,0.00082052,43.41,0,10486
15,0.943525,0.362832,0.401442,0.00079595,43.92,0,11235
16,0.941949,0.364553,0.395333,0.00077023,43.62,0,11984
17,0.939488,0.379781,0.406833,0.00074347,43.32,0,12733
18,0.939204,0.370611,0.394277,0.00071576,44.57,0,13482
19,0.938731,0.364955,0.387309,0.00068722,44.74,0,14231
20,0.937139,0.378425,0.39631,0.00065796,45.41,0,14980
21,0.936951,0.422711,0.442851,0.0006281,44.96,0,15729
22,0.935865,0.392121,0.406746,0.00059775,44.68,0,16478
23,0.93536,0.35665,0.371499,0.00056704,44.67,0,17227
24,0.935116,0.354741,0.36685,0.00053608,44.39,0,17976
25,0.933957,0.394416,0.404892,0.000505,44.36,0,18725
26,0.93364,0.43139,0.446243,0.00047392,44.99,0,19474
27,0.933174,0.329232,0.341479,0.00044296,44.4,0,20223
28,0.932639,0.375682,0.386084,0.00041225,44.4,0,20972
29,0.932171,0.335314,0.347276,0.0003819,43.38,0,21721
30,0.932056,0.37373,0.382863,0.00035204,43.2,0,22470
31,0.931218,0.456025,0.467227,0.00032278,43.37,0,23219
32,0.930866,0.412198,0.423996,0.00029424,42.93,0,23968
33,0.930713,0.403494,0.415096,0.00026653,43.97,0,24717
34,0.930313,0.403916,0.413673,0.00023977,43.45,0,25466
35,0.930001,0.408284,0.416662,0.00021405,43.71,0,26215
36,0.930051,0.366696,0.378275,0.00018948,43.97,0,26964
37,0.929789,0.421027,0.429908,0.00016615,45.36,0,27713
38,0.928989,0.403113,0.411781,0.00014416,44.84,0,28462
39,0.929051,0.408809,0.417627,0.0001236,44.5,0,29211
40,0.929047,0.38904,0.399253,0.00010454,44.59,0,29960
41,0.928765,0.370261,0.376383,8.706e-05,45.42,0,30709
42,0.928431,0.38965,0.395229,7.123e-05,44.22,0,31458
43,0.928434,0.381926,0.38887,5.711e-05,44.83,0,32207
44,0.928119,0.379069,0.387376,4.476e-05,45.06,0,32956
45,0.928201,0.38751,0.394845,3.423e-05,44.51,0,33705
46,0.928277,0.396958,0.40331,2.555e-05,44.69,0,34454
47,0.928141,0.382523,0.389012,1.877e-05,45.14,0,35203
48,0.927808,0.381638,0.387827,1.39e-05,44.95,0,35952
49,0.927997,0.381213,0.387276,1.098e-05,44.5,0,36701
50,0.928096,0.379935,0.38623,1e-05,44.53,0,37450
51,0.927783,0.380679,0.387414,1e-05,44.3,0,38199
