epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
1,1.465769,0.000462,0.0,0.00099919,64.52,0,898
2,1.061037,0.001926,0.0,0.00099677,53.74,0,1796
3,0.998641,0.031973,0.0,0.00099275,53.35,0,2694
4,0.987107,0.068033,0.0,0.00098714,53.26,0,3592
5,0.981294,0.100173,0.0,0.00097995,53.36,0,4490
6,0.97743,0.094389,0.0,0.00097121,53.31,0,5388
7,0.972618,0.071646,0.0,0.00096096,53.22,0,6286
8,0.967126,0.17246,0.297737,0.00094921,53.25,0,7184
9,0.961026,0.218661,0.301621,0.00093602,53.36,0,8082
10,0.955894,0.18259,0.226212,0.00092142,53.36,0,8980
11,0.951895,0.164973,0.187388,0.00090546,53.46,0,9878
12,0.949269,0.235475,0.2648,0.0008882,53.36,0,10776
13,0.946343,0.228255,0.248063,0.00086969,53.61,0,11674
14,0.944136,0.260897,0.281885,0.00084998,55.53,0,12572
15,0.943082,0.303253,0.320108,0.00082916,53.5,0,13470
16,0.942282,0.295567,0.310738,0.00080727,53.68,0,14368
17,0.941073,0.313977,0.328524,0.0007844,54.41,0,15266
18,0.939643,0.287921,0.300885,0.00076062,54.18,0,16164
19,0.938723,0.292527,0.301536,0.000736,54.79,0,17062
20,0.938974,0.286833,0.297938,0.00071063,53.23,0,17960
21,0.937206,0.3253,0.334989,0.00068459,52.93,0,18858
22,0.936938,0.25722,0.265017,0.00065796,52.99,0,19756
23,0.93654,0.325417,0.333996,0.00063084,53.1,0,20654
24,0.935939,0.30202,0.311706,0.0006033,53.62,0,21552
25,0.935221,0.406092,0.415442,0.00057545,53.19,0,22450
26,0.934779,0.391951,0.400336,0.00054736,53.88,0,23348
27,0.933883,0.262684,0.270644,0.00051914,53.81,0,24246
28,0.934084,0.372119,0.380291,0.00049086,54.2,0,25144
29,0.933183,0.339039,0.348347,0.00046264,53.65,0,26042
30,0.932501,0.355318,0.365332,0.00043455,53.97,0,26940
31,0.931878,0.349116,0.359434,0.0004067,54.21,0,27838
32,0.932273,0.396929,0.405787,0.00037916,53.57,0,28736
33,0.931483,0.405911,0.415159,0.00035204,53.36,0,29634
34,0.931086,0.399523,0.408462,0.00032541,53.16,0,30532
35,0.930644,0.391926,0.399484,0.00029937,53.33,0,31430
36,0.930456,0.368233,0.376058,0.000274,53.41,0,32328
37,0.930463,0.399357,0.405977,0.00024938,52.98,0,33226
38,0.929805,0.414154,0.421061,0.0002256,53.34,0,34124
39,0.929357,0.388065,0.395382,0.00020273,52.83,0,35022
40,0.928958,0.404136,0.410257,0.00018084,52.97,0,35920
41,0.928615,0.396442,0.402821,0.00016002,53.34,0,36818
42,0.928605,0.370095,0.376331,0.00014031,53.05,0,37716
43,0.928223,0.402007,0.40893,0.0001218,53.2,0,38614
44,0.928207,0.403837,0.409499,0.00010454,53.3,0,39512
45,0.928206,0.388238,0.394988,8.858e-05,53.25,0,40410
46,0.927546,0.379476,0.386076,7.398e-05,52.99,0,41308
47,0.927208,0.394081,0.401275,6.079e-05,53.36,0,42206
48,0.927404,0.381389,0.38726,4.904e-05,53.36,0,43104
49,0.927256,0.391561,0.397659,3.879e-05,53.05,0,44002
50,0.92722,0.402835,0.409086,3.005e-05,53.65,0,44900
51,0.927077,0.406035,0.412481,2.286e-05,53.65,0,45798
52,0.926964,0.402705,0.409425,1.725e-05,53.45,0,46696
53,0.926876,0.403702,0.409728,1.323e-05,53.9,0,47594
54,0.927009,0.400439,0.406754,1.081e-05,53.89,0,48492
55,0.926712,0.406748,0.413386,1e-05,53.82,0,49390
