epoch,train_loss,val_dice_soft,val_dice_hard,lr,epoch_time_sec,nonfinite_batches,optimizer_steps
1,1.485288,0.00147,0.0,0.00099926,47.42,0,779
2,1.045357,0.005327,0.0,0.00099706,46.5,0,1558
3,0.998162,0.049711,0.0,0.0009934,44.75,0,2337
4,0.988179,0.059915,0.0,0.00098828,44.62,0,3116
5,0.982717,0.081102,0.0,0.00098173,44.89,0,3895
6,0.978949,0.1296,0.0,0.00097376,45.23,0,4674
7,0.975278,0.141691,0.0,0.00096441,45.02,0,5453
8,0.97151,0.131371,0.0,0.00095368,44.95,0,6232
9,0.966751,0.215424,0.303462,0.00094163,45.37,0,7011
10,0.96165,0.193895,0.253822,0.00092827,45.9,0,7790
11,0.957231,0.216457,0.271782,0.00091366,45.19,0,8569
12,0.953986,0.195882,0.238105,0.00089784,45.14,0,9348
13,0.950899,0.270116,0.30443,0.00088085,45.39,0,10127
14,0.948838,0.318634,0.354863,0.00086274,45.21,0,10906
15,0.947225,0.273443,0.296816,0.00084357,45.37,0,11685
16,0.946268,0.252881,0.269417,0.0008234,44.77,0,12464
17,0.944425,0.336752,0.355651,0.00080228,44.83,0,13243
18,0.942932,0.310305,0.326952,0.00078027,45.34,0,14022
19,0.942058,0.308098,0.320164,0.00075745,44.74,0,14801
20,0.941344,0.26662,0.276309,0.00073388,44.69,0,15580
21,0.941394,0.291411,0.305635,0.00070963,44.85,0,16359
22,0.940713,0.30782,0.317337,0.00068477,45.53,0,17138
23,0.93998,0.360184,0.371012,0.00065938,45.89,0,17917
24,0.939346,0.356247,0.366171,0.00063353,46.24,0,18696
25,0.939273,0.387465,0.398138,0.0006073,45.38,0,19475
26,0.93775,0.326663,0.334967,0.00058076,45.1,0,20254
27,0.937416,0.362118,0.369259,0.000554,45.81,0,21033
28,0.93741,0.29283,0.298304,0.00052709,45.39,0,21812
29,0.93674,0.376167,0.38458,0.00050012,45.39,0,22591
30,0.936942,0.317138,0.323039,0.00047316,45.81,0,23370
31,0.936769,0.308604,0.312167,0.00044629,45.15,0,24149
32,0.935566,0.384107,0.391931,0.00041961,45.67,0,24928
33,0.935645,0.343783,0.348378,0.00039317,46.05,0,25707
34,0.935469,0.326099,0.330417,0.00036707,46.18,0,26486
35,0.934894,0.26796,0.272036,0.00034137,46.02,0,27265
36,0.934633,0.3347,0.33958,0.00031616,46.07,0,28044
37,0.934537,0.334827,0.339327,0.00029152,45.68,0,28823
38,0.93344,0.311633,0.317339,0.0002675,45.44,0,29602
39,0.933652,0.307269,0.31169,0.0002442,45.19,0,30381
40,0.933197,0.285206,0.287479,0.00022166,45.49,0,31160
41,0.932687,0.270151,0.274123,0.00019997,45.62,0,31939
42,0.932564,0.264938,0.269059,0.00017919,45.4,0,32718
43,0.932245,0.275122,0.278502,0.00015937,45.61,0,33497
44,0.932246,0.311559,0.316726,0.00014058,45.59,0,34276
45,0.93208,0.292266,0.296528,0.00012287,45.51,0,35055
46,0.931832,0.292116,0.294778,0.00010629,45.69,0,35834
47,0.9319,0.303627,0.307322,9.09e-05,45.86,0,36613
48,0.931071,0.264318,0.266545,7.675e-05,45.69,0,37392
49,0.931281,0.267471,0.271426,6.386e-05,46.68,0,38171
